date,description,amount,account,month,category,is_ghl,is_stripe_loan,is_business
4/28/25,Purchase authorized on 04/27 Target St 6865 Hollist Goleta CA,80.45,Wells Fargo Business,052325,Office Supplies,False,False,True
4/28/25,"Online Transfer to Carpefukendiem, LLC Business Checking",2.0,Wells Fargo Business,052325,Loan/Payments,False,False,True
4/28/25,Kraken 8888378818 Kraken TX Ruben Ruiz,30.0,Wells Fargo Business,052325,Uncategorized,False,False,True
4/28/25,Kraken 8888378818 Kraken TX Ruben Ruiz,100.0,Wells Fargo Business,052325,Uncategorized,False,False,True
4/28/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 6.00,0.41,Wells Fargo Business,052325,Loan/Payments,False,False,True
4/30/25,"Online Transfer From Carpefukendiem, LLC Business Checking",400.0,Wells Fargo Business,052325,Transfer,False,False,True
4/30/25,Kraken 8888378818 Kraken TX Ruben Ruiz 350.00,50.41,Wells Fargo Business,052325,Uncategorized,False,False,True
5/1/25,"Online Transfer From Carpefukendiem, LLC Business Checking",300.0,Wells Fargo Business,052325,Transfer,False,False,True
5/1/25,Purchase with Cash Back $ 20.00 authorized on 04/30,25.52,Wells Fargo Business,052325,Uncategorized,False,False,True
5/1/25,Purchase authorized on 04/30 Trader Joe S #11 Trader J Goleta,19.83,Wells Fargo Business,052325,Health/Wellness,False,False,True
5/1/25,Recurring Transfer to Ruiz R Way2Save Savings Ref,75.0,Wells Fargo Business,052325,Loan/Payments,False,False,True
5/1/25,Coinbase Inc. 9FC27CF8 250501 Rtl-2Sg8Lkfn Ruben Ruiz,300.0,Wells Fargo Business,052325,Uncategorized,False,False,True
5/1/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00 -,71.94,Wells Fargo Business,052325,Loan/Payments,False,False,True
5/2/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,75.0,Wells Fargo Business,052325,Transfer,False,False,True
5/2/25,"Online Transfer From Carpefukendiem, LLC Business Checking",30.0,Wells Fargo Business,052325,Transfer,False,False,True
5/2/25,Kraken 8888378818 Kraken TX Ruben Ruiz,50.0,Wells Fargo Business,052325,Uncategorized,False,False,True
5/2/25,Overdraft Protection From 3037212929 34.84,17.9,Wells Fargo Business,052325,Interest/Bank Fees,False,False,True
5/5/25,Online Transfer From Ruiz R Way2Save Savings xxxxxx2929 Ref,9.0,Wells Fargo Business,052325,Transfer,False,False,True
5/5/25,Purchase authorized on 05/02 Nikka Japanese Mar Goleta CA,17.9,Wells Fargo Business,052325,Meals/Entertainment,False,False,True
5/5/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,8.0,Wells Fargo Business,052325,Loan/Payments,False,False,True
5/6/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,4.4,Wells Fargo Business,052325,Transfer,False,False,True
5/6/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174 100.00,112.4,Wells Fargo Business,052325,Transfer,False,False,True
5/7/25,Purchase authorized on 05/05 Eller's Donut Hous Santa Barbara,4.0,Wells Fargo Business,052325,Meals/Entertainment,False,False,True
5/7/25,Purchase authorized on 05/06 Sq *Lighthouse Cof Santa,7.0,Wells Fargo Business,052325,Uncategorized,False,False,True
5/7/25,Purchase authorized on 05/06 Miner's Ace Hardwa Goleta CA,15.2,Wells Fargo Business,052325,Uncategorized,False,False,True
5/7/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 3.00,83.2,Wells Fargo Business,052325,Loan/Payments,False,False,True
5/8/25,Purchase with Cash Back $ 20.00 authorized on 05/07 Sprouts,26.99,Wells Fargo Business,052325,Health/Wellness,False,False,True
5/8/25,Purchase authorized on 05/08 Costco Whse #0474 Goleta CA,3.8,Wells Fargo Business,052325,Office Supplies,False,False,True
5/8/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,50.41,Wells Fargo Business,052325,Loan/Payments,False,False,True
5/9/25,Instant Pmt From Coinbase on 05/09,2161.5,Wells Fargo Business,052325,Uncategorized,False,False,True
5/9/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,30.0,Wells Fargo Business,052325,Transfer,False,False,True
5/9/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,50.0,Wells Fargo Business,052325,Transfer,False,False,True
5/9/25,Purchase authorized on 05/07 IN-N-Out Goleta Goleta CA,11.85,Wells Fargo Business,052325,Meals/Entertainment,False,False,True
5/9/25,ATM Withdrawal authorized on 05/09 195 N Fairview Ave,40.0,Wells Fargo Business,052325,Uncategorized,False,False,True
5/9/25,Purchase authorized on 05/09 Holister Fuel Depot Goleta CA,22.58,Wells Fargo Business,052325,Travel,False,False,True
5/9/25,Purchase authorized on 05/09 Costco Whse #0474 Goleta CA,150.85,Wells Fargo Business,052325,Office Supplies,False,False,True
5/9/25,Purchase authorized on 05/09 Sprouts Farmers Market #,21.77,Wells Fargo Business,052325,Health/Wellness,False,False,True
5/9/25,Purchase authorized on 05/09 Michaels Stores 9963 1 Goleta,39.95,Wells Fargo Business,052325,Uncategorized,False,False,True
5/9/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 5.00,1999.91,Wells Fargo Business,052325,Loan/Payments,False,False,True
5/12/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,20.0,Wells Fargo Business,052325,Transfer,False,False,True
5/12/25,Purchase authorized on 05/08 Coldstone Creamery Goleta CA,18.94,Wells Fargo Business,052325,Uncategorized,False,False,True
5/12/25,Purchase authorized on 05/09 Tst*Renauds Bakery Santa,21.33,Wells Fargo Business,052325,Uncategorized,False,False,True
5/12/25,Purchase authorized on 05/09 Jewelry Couture By Ventura CA,1779.6,Wells Fargo Business,052325,Uncategorized,False,False,True
5/12/25,Purchase authorized on 05/09 Pressed - Paseo Nu,35.3,Wells Fargo Business,052325,Uncategorized,False,False,True
5/12/25,Purchase authorized on 05/09 Taqueria Lillys IN Goleta CA,10.36,Wells Fargo Business,052325,Uncategorized,False,False,True
5/12/25,Purchase authorized on 05/09 Beverages & Mor Goleta CA,14.87,Wells Fargo Business,052325,Uncategorized,False,False,True
5/12/25,Purchase authorized on 05/10 Blenders ME Santa Barbara CA,14.75,Wells Fargo Business,052325,Meals/Entertainment,False,False,True
5/12/25,Purchase authorized on 05/10 WF Pkg Luke Self-P Santa,3.5,Wells Fargo Business,052325,Uncategorized,False,False,True
5/12/25,Purchase authorized on 05/10 Tst*Benchmark Eate Santa,73.7,Wells Fargo Business,052325,Software/SaaS,False,False,True
5/12/25,Purchase authorized on 05/10 City of Sb Dtp Kio 8058971986,6.0,Wells Fargo Business,052325,Uncategorized,False,False,True
5/12/25,Purchase authorized on 05/10 Trader Joe S #11 Trader J Goleta,23.85,Wells Fargo Business,052325,Health/Wellness,False,False,True
5/12/25,Recurring Payment authorized on 05/11 Highlevel Inc.,25.0,Wells Fargo Business,052325,Software/SaaS,True,False,True
5/12/25,Overdraft Protection From 3037212929 11.16,3.87,Wells Fargo Business,052325,Interest/Bank Fees,False,False,True
5/15/25,"Online Transfer From Carpefukendiem, LLC Business Checking",700.0,Wells Fargo Business,052325,Transfer,False,False,True
5/15/25,Kraken 8888378818 Kraken TX Ruben Ruiz 500.00,203.87,Wells Fargo Business,052325,Uncategorized,False,False,True
5/16/25,"Online Transfer to Carpefukendiem, LLC Business Checking",50.0,Wells Fargo Business,052325,Loan/Payments,False,False,True
5/16/25,Purchase authorized on 05/16 Sprouts Farmers Market #,27.31,Wells Fargo Business,052325,Health/Wellness,False,False,True
5/16/25,Coinbase Inc. 8072606F 250515 Rtl-H57Mrc8P Ruben Ruiz,100.0,Wells Fargo Business,052325,Uncategorized,False,False,True
5/16/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,25.56,Wells Fargo Business,052325,Loan/Payments,False,False,True
5/19/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,300.0,Wells Fargo Business,052325,Transfer,False,False,True
5/19/25,"Online Transfer From Carpefukendiem, LLC Business Checking",20.0,Wells Fargo Business,052325,Transfer,False,False,True
5/19/25,Purchase authorized on 05/16 Sq *Lighthouse Cof Santa,13.75,Wells Fargo Business,052325,Uncategorized,False,False,True
5/19/25,Purchase authorized on 05/16 Santa Cruz Market Goleta CA,4.18,Wells Fargo Business,052325,Uncategorized,False,False,True
5/19/25,Purchase authorized on 05/17 Chipotle 1459 Goleta CA,4.19,Wells Fargo Business,052325,Meals/Entertainment,False,False,True
5/19/25,Kraken 8888378818 Kraken TX Ruben Ruiz,300.0,Wells Fargo Business,052325,Uncategorized,False,False,True
5/19/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 3.00,20.44,Wells Fargo Business,052325,Loan/Payments,False,False,True
5/20/25,"Online Transfer From Carpefukendiem, LLC Ref #Ib0Sgrfdy7",100.0,Wells Fargo Business,052325,Transfer,False,False,True
5/20/25,Purchase authorized on 05/19 Trader Joe S #11 Trader J Goleta,8.18,Wells Fargo Business,052325,Health/Wellness,False,False,True
5/20/25,Purchase authorized on 05/19 Cvs/Pharmacy #09 09156--5,3.2,Wells Fargo Business,052325,Uncategorized,False,False,True
5/20/25,ATM Withdrawal authorized on 05/20 195 N Fairview Ave,40.0,Wells Fargo Business,052325,Uncategorized,False,False,True
5/20/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,67.06,Wells Fargo Business,052325,Loan/Payments,False,False,True
5/21/25,Purchase authorized on 05/20 Trader Joe S #11 Trader J Goleta,2.13,Wells Fargo Business,052325,Health/Wellness,False,False,True
5/21/25,Purchase authorized on 05/21 Cvs/Pharm 09156--5875 Goleta,6.63,Wells Fargo Business,052325,Uncategorized,False,False,True
5/21/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,56.3,Wells Fargo Business,052325,Loan/Payments,False,False,True
5/22/25,ATM Withdrawal authorized on 05/22 3804 State St Santa,20.0,Wells Fargo Business,052325,Uncategorized,False,False,True
5/22/25,ATM Withdrawal authorized on 05/22 3804 State St Santa 20.00,16.3,Wells Fargo Business,052325,Uncategorized,False,False,True
5/23/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,130.0,Wells Fargo Business,052325,Transfer,False,False,True
5/23/25,"Online Transfer From Carpefukendiem, LLC Business Checking",40.0,Wells Fargo Business,052325,Transfer,False,False,True
5/23/25,"Online Transfer From Carpefukendiem, LLC Business Checking",1000.0,Wells Fargo Business,052325,Transfer,False,False,True
5/23/25,Purchase authorized on 05/21 Taco Bell 027776 Goleta CA,10.85,Wells Fargo Business,052325,Meals/Entertainment,False,False,True
5/23/25,Purchase authorized on 05/22 Albertsons #035 Goleta CA,1.08,Wells Fargo Business,052325,Uncategorized,False,False,True
5/23/25,Kraken 8888378818 Kraken TX Ruben Ruiz,170.0,Wells Fargo Business,052325,Uncategorized,False,False,True
5/23/25,"Kraken 8888378818 Kraken TX Ruben Ruiz 1,000.00",4.37,Wells Fargo Business,052325,Uncategorized,False,False,True
5/7/25,Kraken 8888378818 Kraken TX Ruben Ruiz Reference # 021214890853954,100.0,Wells Fargo Business,052325,Uncategorized,False,False,True
4/24/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,3.0,Wells Fargo Business,052325,Transfer,False,False,True
4/25/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,5.0,Wells Fargo Business,052325,Transfer,False,False,True
4/28/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928,1.0,Wells Fargo Business,052325,Transfer,False,False,True
4/28/25,"Online Transfer to Carpefukendiem, LLC Business Checking xxxxxx9898 Ref 5.00",1.0,Wells Fargo Business,052325,Loan/Payments,False,False,True
4/29/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 6.00,7.0,Wells Fargo Business,052325,Transfer,False,False,True
5/1/25,Recurring Transfer From Ruiz R Everyday Checking Ref #Op0S7Rvvwl 75.00,82.0,Wells Fargo Business,052325,Transfer,False,False,True
5/2/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,84.0,Wells Fargo Business,052325,Transfer,False,False,True
5/5/25,Overdraft Protection to 6632930928,34.84,Wells Fargo Business,052325,Interest/Bank Fees,False,False,True
5/5/25,"Online Transfer to Carpefukendiem, LLC Business Checking xxxxxx9898 Ref",40.0,Wells Fargo Business,052325,Loan/Payments,False,False,True
5/5/25,Online Transfer to Ruiz R Everyday Checking xxxxxx0928 Ref #Ib0S92Cwrf 9.00,0.16,Wells Fargo Business,052325,Loan/Payments,False,False,True
5/6/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,1.16,Wells Fargo Business,052325,Transfer,False,False,True
5/8/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 3.00,4.16,Wells Fargo Business,052325,Transfer,False,False,True
5/9/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,6.16,Wells Fargo Business,052325,Transfer,False,False,True
5/12/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 5.00,11.16,Wells Fargo Business,052325,Transfer,False,False,True
5/13/25,Overdraft Protection to 6632930928 11.16,0.0,Wells Fargo Business,052325,Interest/Bank Fees,False,False,True
5/19/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,1.0,Wells Fargo Business,052325,Transfer,False,False,True
5/20/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 3.00,4.0,Wells Fargo Business,052325,Transfer,False,False,True
5/21/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,6.0,Wells Fargo Business,052325,Transfer,False,False,True
5/22/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,8.0,Wells Fargo Business,052325,Transfer,False,False,True
5/27/25,"Online Transfer From Carpefukendiem, LLC Ref #Ib0Sjd2Gp6",100.0,Wells Fargo Business,062525,Transfer,False,False,True
5/27/25,"Online Transfer From Carpefukendiem, LLC Business Checking",53.0,Wells Fargo Business,062525,Transfer,False,False,True
5/27/25,Purchase authorized on 05/23 Dollartree Goleta CA,3.97,Wells Fargo Business,062525,Uncategorized,False,False,True
5/27/25,Purchase authorized on 05/24 Trader Joe S #11 Trader J Goleta,38.65,Wells Fargo Business,062525,Health/Wellness,False,False,True
5/27/25,Purchase authorized on 05/24 Sprouts Farmers Market #,13.14,Wells Fargo Business,062525,Health/Wellness,False,False,True
5/27/25,Purchase authorized on 05/25 Sq *Children's Cre Santa Barbara,15.0,Wells Fargo Business,062525,Meals/Entertainment,False,False,True
5/27/25,Recurring Payment authorized on 05/26 Midjourney Inc.,10.0,Wells Fargo Business,062525,Uncategorized,False,False,True
5/27/25,Recurring Payment authorized on 05/26 Affirm * Pay Xwp6I,17.01,Wells Fargo Business,062525,Uncategorized,False,False,True
5/27/25,Purchase authorized on 05/26 Sprouts Farmers Market # 5.99,53.61,Wells Fargo Business,062525,Health/Wellness,False,False,True
5/29/25,"Online Transfer From Carpefukendiem, LLC Ref #Ib0Skmhqly",50.0,Wells Fargo Business,062525,Transfer,False,False,True
5/29/25,"Online Transfer From Carpefukendiem, LLC Business Checking",300.0,Wells Fargo Business,062525,Transfer,False,False,True
5/29/25,"Online Transfer From Carpefukendiem, LLC Business Checking",350.0,Wells Fargo Business,062525,Transfer,False,False,True
5/29/25,Purchase authorized on 05/29 Sprouts Farmers Market #,13.58,Wells Fargo Business,062525,Health/Wellness,False,False,True
5/29/25,Coinbase Inc. 1A468Ecf 250529 Rtl-2SW8Usgf Ruben Ruiz,500.0,Wells Fargo Business,062525,Uncategorized,False,False,True
5/29/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,239.03,Wells Fargo Business,062525,Loan/Payments,False,False,True
5/30/25,Purchase authorized on 05/29 Sprouts Farmers Market #,43.75,Wells Fargo Business,062525,Health/Wellness,False,False,True
5/30/25,Purchase authorized on 05/29 Rite Aid 05791 Goleta CA,2.99,Wells Fargo Business,062525,Uncategorized,False,False,True
5/30/25,"Online Transfer to Carpefukendiem, LLC Business Checking",50.0,Wells Fargo Business,062525,Loan/Payments,False,False,True
5/30/25,Coinbase Inc. 2042F808 250530 Rtl-RN9Tw732 Ruben Ruiz,100.0,Wells Fargo Business,062525,Uncategorized,False,False,True
5/30/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,40.29,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/2/25,Purchase authorized on 05/31 Trader Joe S #11 Trader J Goleta,15.97,Wells Fargo Business,062525,Health/Wellness,False,False,True
6/2/25,"Online Transfer to Carpefukendiem, LLC Business Market Rate",6.0,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/2/25,Purchase authorized on 06/01 Albertsons #035 Goleta CA,7.51,Wells Fargo Business,062525,Uncategorized,False,False,True
6/2/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,8.81,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/3/25,Purchase authorized on 06/02 Sq *Lighthouse Cof Goleta CA,7.75,Wells Fargo Business,062525,Uncategorized,False,False,True
6/3/25,Purchase authorized on 06/03 Trader Joe S #11 Trader J Goleta,2.06,Wells Fargo Business,062525,Health/Wellness,False,False,True
6/3/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00 -,3.0,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/4/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,10.0,Wells Fargo Business,062525,Transfer,False,False,True
6/4/25,"Online Transfer From Carpefukendiem, LLC Business Checking",7000.0,Wells Fargo Business,062525,Transfer,False,False,True
6/4/25,"Online Transfer From Carpefukendiem, LLC Business Checking",500.0,Wells Fargo Business,062525,Transfer,False,False,True
6/4/25,"Kraken 8888378818 Kraken TX Ruben Ruiz 7,000.00",507.0,Wells Fargo Business,062525,Uncategorized,False,False,True
6/5/25,ATM Cash Deposit on 06/05 195 N Fairview Ave Goleta CA,700.0,Wells Fargo Business,062525,Income,False,False,True
6/5/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,15.0,Wells Fargo Business,062525,Transfer,False,False,True
6/5/25,Purchase authorized on 06/03 Taco Bell 027776 Goleta CA,10.85,Wells Fargo Business,062525,Meals/Entertainment,False,False,True
6/5/25,"Online Transfer to Carpefukendiem, LLC Business Checking",100.0,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/5/25,Coinbase Inc. Aa153DE5 250604 Rtl-8Mqmgw6T Ruben Ruiz,150.0,Wells Fargo Business,062525,Uncategorized,False,False,True
6/5/25,Coinbase Inc. C1802678 250604 Rtl-2F8Wgghe Ruben Ruiz,350.0,Wells Fargo Business,062525,Uncategorized,False,False,True
6/5/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,610.15,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/6/25,Purchase authorized on 06/04 Milpas Liquor & DE Santa,4.74,Wells Fargo Business,062525,Uncategorized,False,False,True
6/6/25,Purchase authorized on 06/05 Sprouts Farmers Market #,11.32,Wells Fargo Business,062525,Health/Wellness,False,False,True
6/6/25,"Online Transfer to Carpefukendiem, LLC Business Checking",60.0,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/6/25,Kraken 8888378818 Kraken TX Ruben Ruiz,500.0,Wells Fargo Business,062525,Uncategorized,False,False,True
6/6/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,32.09,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/9/25,"Online Transfer From Carpefukendiem, LLC Business Checking",10.0,Wells Fargo Business,062525,Transfer,False,False,True
6/9/25,Purchase authorized on 06/05 Jersey Mikes 20335 Isla Vista CA,25.05,Wells Fargo Business,062525,Uncategorized,False,False,True
6/9/25,Purchase authorized on 06/06 Starbucks Store 05 Goleta CA,3.45,Wells Fargo Business,062525,Meals/Entertainment,False,False,True
6/9/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,11.59,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/10/25,"Online Transfer From Carpefukendiem, LLC Ref #Ib0Sq744Js",100.0,Wells Fargo Business,062525,Transfer,False,False,True
6/10/25,"Online Transfer From Carpefukendiem, LLC Business Checking",100.0,Wells Fargo Business,062525,Transfer,False,False,True
6/10/25,Purchase authorized on 06/09 Sq *Lighthouse Cof Goleta CA,7.5,Wells Fargo Business,062525,Uncategorized,False,False,True
6/10/25,Purchase authorized on 06/10 Trader Joe S #11 Trader J Goleta,142.58,Wells Fargo Business,062525,Health/Wellness,False,False,True
6/10/25,Purchase authorized on 06/10 Costco Whse #0474 Goleta CA,22.98,Wells Fargo Business,062525,Office Supplies,False,False,True
6/10/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 3.00,35.53,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/12/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,130.0,Wells Fargo Business,062525,Transfer,False,False,True
6/12/25,"Online Transfer From Carpefukendiem, LLC Business Checking",10.0,Wells Fargo Business,062525,Transfer,False,False,True
6/12/25,"Online Transfer From Carpefukendiem, LLC Business Checking",10.0,Wells Fargo Business,062525,Transfer,False,False,True
6/12/25,Purchase authorized on 06/12 Sprouts Farmers Market #,17.2,Wells Fargo Business,062525,Health/Wellness,False,False,True
6/12/25,Kraken 8888378818 Kraken TX Ruben Ruiz,150.0,Wells Fargo Business,062525,Uncategorized,False,False,True
6/12/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,17.33,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/13/25,Purchase authorized on 06/12 Target 0002 Goleta CA,8.16,Wells Fargo Business,062525,Office Supplies,False,False,True
6/13/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,8.17,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/16/25,Purchase authorized on 06/12 Albertsons #0357 Goleta CA,1.13,Wells Fargo Business,062525,Uncategorized,False,False,True
6/16/25,Purchase authorized on 06/14 Albertsons #0357 Goleta CA,12.09,Wells Fargo Business,062525,Uncategorized,False,False,True
6/16/25,Overdraft Protection From 3037212929 25.00,19.95,Wells Fargo Business,062525,Interest/Bank Fees,False,False,True
6/18/25,"Online Transfer From Carpefukendiem, LLC Business Checking",250.0,Wells Fargo Business,062525,Transfer,False,False,True
6/18/25,Kraken 8888378818 Kraken TX Ruben Ruiz 250.00,19.95,Wells Fargo Business,062525,Uncategorized,False,False,True
6/20/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,40.0,Wells Fargo Business,062525,Transfer,False,False,True
6/20/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,20.0,Wells Fargo Business,062525,Transfer,False,False,True
6/20/25,Purchase authorized on 06/18 Sprouts Farmers Market #,2.81,Wells Fargo Business,062525,Health/Wellness,False,False,True
6/20/25,Purchase authorized on 06/19 Sq *McConnell's FI Santa Barbara,25.0,Wells Fargo Business,062525,Meals/Entertainment,False,False,True
6/20/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,50.14,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/23/25,"Online Transfer From Carpefukendiem, LLC Business Checking",30.0,Wells Fargo Business,062525,Transfer,False,False,True
6/23/25,"Online Transfer From Carpefukendiem, LLC Business Checking",20.76,Wells Fargo Business,062525,Transfer,False,False,True
6/23/25,"Online Transfer From Carpefukendiem, LLC Ref #Ib0Svvjm6S",40.0,Wells Fargo Business,062525,Transfer,False,False,True
6/23/25,"Online Transfer From Carpefukendiem, LLC Business Checking",25.0,Wells Fargo Business,062525,Transfer,False,False,True
6/23/25,Purchase authorized on 06/19 Hotel Californian Santa Barbara,3.0,Wells Fargo Business,062525,Meals/Entertainment,False,False,True
6/23/25,Purchase authorized on 06/19 Rusty S Pizza Parl Santa Barbara,31.91,Wells Fargo Business,062525,Meals/Entertainment,False,False,True
6/23/25,Purchase authorized on 06/20 Prime Video Channe,5.99,Wells Fargo Business,062525,Uncategorized,False,False,True
6/23/25,Purchase with Cash Back $ 10.00 authorized on 06/21 Trader,51.47,Wells Fargo Business,062525,Uncategorized,False,False,True
6/23/25,Purchase authorized on 06/22 Sq *Lighthouse Cof Goleta CA,7.25,Wells Fargo Business,062525,Uncategorized,False,False,True
6/23/25,Purchase authorized on 06/23 Sprouts Farmers Market #,47.44,Wells Fargo Business,062525,Health/Wellness,False,False,True
6/23/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 6.00,12.84,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/24/25,Purchase authorized on 06/24 Albertsons #035 Goleta CA,4.62,Wells Fargo Business,062525,Uncategorized,False,False,True
6/24/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,7.22,Wells Fargo Business,062525,Loan/Payments,False,False,True
6/25/25,"Online Transfer From Carpefukendiem, LLC Ref #Ib0SW859Pd",1000.0,Wells Fargo Business,062525,Transfer,False,False,True
6/25/25,"Online Transfer From Carpefukendiem, LLC Business Checking",120.0,Wells Fargo Business,062525,Transfer,False,False,True
6/25/25,"Online Transfer From Carpefukendiem, LLC Business Checking",700.0,Wells Fargo Business,062525,Transfer,False,False,True
6/25/25,ATM Withdrawal authorized on 06/25 195 N Fairview Ave,20.0,Wells Fargo Business,062525,Uncategorized,False,False,True
6/25/25,Kraken 8888378818 Kraken TX Ruben Ruiz,120.0,Wells Fargo Business,062525,Uncategorized,False,False,True
6/25/25,Kraken 8888378818 Kraken TX Ruben Ruiz,940.0,Wells Fargo Business,062525,Uncategorized,False,False,True
6/25/25,Monthly Service Fee 10.00,737.22,Wells Fargo Business,062525,Interest/Bank Fees,False,False,True
5/28/25,Kraken 8888378818 Kraken TX Ruben Ruiz Reference # 021214895753031,100.0,Wells Fargo Business,062525,Uncategorized,False,False,True
5/30/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,9.0,Wells Fargo Business,062525,Transfer,False,False,True
6/2/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,11.0,Wells Fargo Business,062525,Transfer,False,False,True
6/3/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,13.0,Wells Fargo Business,062525,Transfer,False,False,True
6/4/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,15.0,Wells Fargo Business,062525,Transfer,False,False,True
6/6/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,16.0,Wells Fargo Business,062525,Transfer,False,False,True
6/9/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,18.0,Wells Fargo Business,062525,Transfer,False,False,True
6/10/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,20.0,Wells Fargo Business,062525,Transfer,False,False,True
6/11/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 3.00,23.0,Wells Fargo Business,062525,Transfer,False,False,True
6/13/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,24.0,Wells Fargo Business,062525,Transfer,False,False,True
6/16/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,25.0,Wells Fargo Business,062525,Transfer,False,False,True
6/17/25,Overdraft Protection to 6632930928 25.00,0.0,Wells Fargo Business,062525,Interest/Bank Fees,False,False,True
6/23/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,2.0,Wells Fargo Business,062525,Transfer,False,False,True
6/24/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 6.00,8.0,Wells Fargo Business,062525,Transfer,False,False,True
6/25/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,9.0,Wells Fargo Business,062525,Transfer,False,False,True
6/26/25,"Online Transfer From Carpefukendiem, LLC Business Checking",600.0,Wells Fargo Business,072425,Transfer,False,False,True
